File,Function,Kind,TypeAnnotation,UnrolledTypeAnnotation,TypeVarsSummary,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,ImprUseSiteVariance,RestrictedScope,ClosedLowerBound,Package
src/quantities.jl,zero,mtsig,"Tuple{AbstractArray{Union{T, Missing}}} where T <: AbstractQuantity","Tuple{AbstractArray{Union{T, Missing}}} where T <: AbstractQuantity","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :AbstractQuantity, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Unitful.jl
src/quantities.jl,zero,mtsig,"Tuple{AbstractArray{Union{T, Missing}}} where T <: AbstractQuantity","Tuple{AbstractArray{Union{T, Missing}}} where T <: AbstractQuantity","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :AbstractQuantity, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Unitful.jl
src/utils.jl,unit,mtsig,"Tuple{Type{Union{Missing, T}}} where T","Tuple{Type{Union{Missing, T}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Unitful.jl
src/UnitfulEquivalences.jl,dimtype,mtsig,"Tuple{Type{Union{Quantity{T, D, U}, Level{L, S, Quantity{T, D, U}} where {L, S}} where {T, U}}} where D","Tuple{Type{(Union{Quantity{T, D, U}, (Level{L, S, Quantity{T, D, U}} where L) where S} where T) where U}} where D","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:L, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCUnion, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:S, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCUnion, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCUnion)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:U, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCWhere), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCUnion, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:D, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCUnion, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,5,true,false,false,false,false,true,../data/ta-info/all/UnitfulEquivalences.jl
src/Unmarshal.jl,unmarshal,mtsig,"Tuple{Type{Array{E, N} where E}, Union{Vector, AbstractArray}, Bool, Int} where N","Tuple{Type{Array{E, N} where E}, Union{Vector, AbstractArray}, Bool, Int} where N","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:E, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Unmarshal.jl
src/Unmarshal.jl,unmarshal,mtsig,"Tuple{Type{Union{T, Missing}}, Any, Bool, Int} where T","Tuple{Type{Union{T, Missing}}, Any, Bool, Int} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Unmarshal.jl
src/Unmarshal.jl,unmarshal,mtsig,"Tuple{Type{Union{T, Nothing}}, Nothing, Bool, Int} where T","Tuple{Type{Union{T, Nothing}}, Nothing, Bool, Int} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Unmarshal.jl
src/Unmarshal.jl,unmarshal,mtsig,"Tuple{Type{Union{T, Nothing}}, T, Bool, Int} where T","Tuple{Type{Union{T, Nothing}}, T, Bool, Int} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/Unmarshal.jl
src/lazyjson.jl,unmarshal,mtsig,"Tuple{Type{Union{T, Nothing}}, LazyJSON.Number, Bool, Int} where T <: Number","Tuple{Type{Union{T, Nothing}}, LazyJSON.Number, Bool, Int} where T <: Number","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Unmarshal.jl
src/lazyjson.jl,unmarshal,mtsig,"Tuple{Type{Union{T, Missing}}, LazyJSON.Number, Bool, Int} where T <: Number","Tuple{Type{Union{T, Missing}}, LazyJSON.Number, Bool, Int} where T <: Number","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Unmarshal.jl
src/convert.jl,copy_gt!,mtsig,"Tuple{Union{AbstractMatrix{Union{Missing, T}}, AbstractVector{Union{Missing, T}}}, VCF.Reader, Symbol, Bool, Bool, Bool, String, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}} where T <: Real","Tuple{Union{AbstractMatrix{Union{Missing, T}}, AbstractVector{Union{Missing, T}}}, VCF.Reader, Symbol, Bool, Bool, Bool, String, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}} where T <: Real","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/VCFTools.jl
src/convert.jl,copy_gt_trans!,mtsig,"Tuple{Union{AbstractMatrix{Union{Missing, T}}, AbstractVector{Union{Missing, T}}}, VCF.Reader, Symbol, Bool, Bool, Bool, String, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}} where T <: Real","Tuple{Union{AbstractMatrix{Union{Missing, T}}, AbstractVector{Union{Missing, T}}}, VCF.Reader, Symbol, Bool, Bool, Bool, String, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}} where T <: Real","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/VCFTools.jl
src/convert.jl,copy_ds!,mtsig,"Tuple{Union{AbstractMatrix{Union{Missing, T}}, AbstractVector{Union{Missing, T}}}, VCF.Reader, String, Symbol, Bool, Bool, Bool, String, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}} where T <: Real","Tuple{Union{AbstractMatrix{Union{Missing, T}}, AbstractVector{Union{Missing, T}}}, VCF.Reader, String, Symbol, Bool, Bool, Bool, String, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}} where T <: Real","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/VCFTools.jl
src/convert.jl,copy_ds_trans!,mtsig,"Tuple{Union{AbstractMatrix{Union{Missing, T}}, AbstractVector{Union{Missing, T}}}, VCF.Reader, String, Symbol, Bool, Bool, Bool, String, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}} where T <: Real","Tuple{Union{AbstractMatrix{Union{Missing, T}}, AbstractVector{Union{Missing, T}}}, VCF.Reader, String, Symbol, Bool, Bool, Bool, String, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}, Union{AbstractVector, Nothing}} where T <: Real","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/VCFTools.jl
src/array_shape.jl,_bcasted_view_unchanged,mtsig,"(Tuple{AbstractArray{<:AbstractVector{T}}, ArrayShape{U, 1}} where U >: T) where T <: Real","(Tuple{AbstractArray{var""##ANON_TV#3715""} where var""##ANON_TV#3715"" <: AbstractVector{T}, ArrayShape{U, 1}} where U >: T) where T <: Real","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3715""), :(Union{}), :(AbstractVector{T}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:U, :T, :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCLoBnd), list(JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,false,false,true,true,false,../data/ta-info/all/ValueShapes.jl
src/vecunroll/mappedloadstore.jl,_vload,mtsig,"((Tuple{AbstractStridedPointer, Tuple{Vararg{Union{IntegerIndex, MM, VecUnroll{N, <:Any, <:Any, <:IntegerIndex}}}}, VecUnroll{N, <:Any, Bit}, J, A} where A) where J) where N","((Tuple{AbstractStridedPointer, Tuple{Vararg{Union{IntegerIndex, MM, ((VecUnroll{N, var""##ANON_TV#4462"", var""##ANON_TV#4463"", var""##ANON_TV#4464""} where var""##ANON_TV#4462"" <: Any) where var""##ANON_TV#4463"" <: Any) where var""##ANON_TV#4464"" <: IntegerIndex}}}, VecUnroll{N, var""##ANON_TV#4465"", Bit} where var""##ANON_TV#4465"" <: Any, J, A} where A) where J) where N","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#4462""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#4463""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#4464""), :(Union{}), :IntegerIndex, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#4465""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:A, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:J, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere), list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,7,true,false,false,true,false,true,../data/ta-info/all/VectorizationBase.jl
src/utils.jl,modify_col!,mtsig,"Tuple{AbstractDataFrame, String, Type{Union{Missing, A}}} where A <: Any","Tuple{AbstractDataFrame, String, Type{Union{Missing, A}}} where A <: Any","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:A, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/WRDSMerger.jl
src/Mesh/abstractmesh.jl,Base.eltype,mtsig,"(Tuple{SType{NodeIterator{<:AbstractMesh{N, T}}}} where T) where N","(Tuple{SType{NodeIterator{var""##ANON_TV#1542""} where var""##ANON_TV#1542"" <: AbstractMesh{N, T}}} where T) where N","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1542""), :(Union{}), :(AbstractMesh{N, T}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,false,true,false,true,../data/ta-info/all/WavePropBase.jl
src/WeakRefStrings.jl,Base.convert,mtsig,"(Tuple{Type{StringArray{T, N} where T}, AbstractArray{S}} where N) where S <: STR","(Tuple{Type{StringArray{T, N} where T}, AbstractArray{S}} where N) where S <: STR","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:S, :(Union{}), :STR, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,false,true,false,true,../data/ta-info/all/WeakRefStrings.jl
src/WeakRefStrings.jl,_setindex!,mtsig,"(Tuple{StringArray{Union{T, Missing}, N}, Missing, Any} where N) where T","(Tuple{StringArray{Union{T, Missing}, N}, Missing, Any} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/WeakRefStrings.jl
src/WeakRefStrings.jl,_setindex!,mtsig,"(Tuple{StringArray{Union{T, Missing}, N}, Missing, Vararg{Any}} where N) where T","(Tuple{StringArray{Union{T, Missing}, N}, Missing, Vararg{Any}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/WeakRefStrings.jl
src/WeakRefStrings.jl,Base.push!,mtsig,"Tuple{StringVector{Union{T, Missing}}, Missing} where T","Tuple{StringVector{Union{T, Missing}}, Missing} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/WeakRefStrings.jl
src/WeakRefStrings.jl,Base.insert!,mtsig,"Tuple{StringVector{Union{T, Missing}}, Integer, Missing} where T","Tuple{StringVector{Union{T, Missing}}, Integer, Missing} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/WeakRefStrings.jl
src/WeakValueDicts.jl,WeakValueDict,mtsig,"Tuple{Vararg{Pair{K, V} where K}} where V","Tuple{Vararg{Pair{K, V} where K}} where V","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:K, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:V, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/WeakValueDicts.jl
src/covmatrix.jl,_fit!,mtsig,"(Tuple{WeightedCovMatrix{T1}, AbstractVector{Union{T2, Missing}}, Any} where T2) where T1","(Tuple{WeightedCovMatrix{T1}, AbstractVector{Union{T2, Missing}}, Any} where T2) where T1","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T2, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T1, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/WeightedOnlineStats.jl
test/runtests.jl,missing_to_nan,mtsig,"Tuple{Array{Union{Missing, T}}} where T","Tuple{Array{Union{Missing, T}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/WeightedOnlineStats.jl
