File,Name,Kind,TypeDeclaration,Supertype,Error,Warning,VarCnt,ProcessedTypeDecl,ProcessedSuper,TyDeclUseSiteVariance,SuperUseSiteVariance,TyDeclImpUseSiteVariance,SuperImpUseSiteVariance,TrivConsistBounds,Package
src/meshes/dgmulti_meshes.jl,DGMultiMesh,tdstrc,"DGMultiMesh{NDIMS, MeshType, MeshDataT <: MeshData{NDIMS}, BoundaryFaceT}",Any,false,false,4,"(((DGMultiMesh{NDIMS, MeshType, MeshDataT, BoundaryFaceT} where BoundaryFaceT) where MeshDataT <: MeshData{NDIMS}) where MeshType) where NDIMS",(((Any where BoundaryFaceT) where MeshDataT) where MeshType) where NDIMS,false,true,true,true,true,data/ta-info/all/Trixi.jl
src/meshes/tree_mesh.jl,TreeMesh,tdmtbl,"TreeMesh{NDIMS, TreeType <: AbstractTree{NDIMS}}",AbstractMesh{NDIMS},false,false,2,"(TreeMesh{NDIMS, TreeType} where TreeType <: AbstractTree{NDIMS}) where NDIMS",(AbstractMesh{NDIMS} where TreeType) where NDIMS,false,true,true,true,true,data/ta-info/all/Trixi.jl
src/meshes/unstructured_mesh.jl,UnstructuredMesh2D,tdmtbl,"UnstructuredMesh2D{RealT <: Real, CurvedSurfaceT <: CurvedSurface{RealT}}",AbstractMesh{2},false,false,2,"(UnstructuredMesh2D{RealT, CurvedSurfaceT} where CurvedSurfaceT <: CurvedSurface{RealT}) where RealT <: Real",(AbstractMesh{2} where CurvedSurfaceT) where RealT,false,true,true,true,true,data/ta-info/all/Trixi.jl
src/solvers/dgmulti/types.jl,LazyMatrixLinearCombo,tdstrc,"LazyMatrixLinearCombo{Tcoeffs, N, Tv, TA <: AbstractMatrix{Tv}}",AbstractMatrix{Tv},false,false,4,"(((LazyMatrixLinearCombo{Tcoeffs, N, Tv, TA} where TA <: AbstractMatrix{Tv}) where Tv) where N) where Tcoeffs",(((AbstractMatrix{Tv} where TA) where Tv) where N) where Tcoeffs,false,true,true,true,true,data/ta-info/all/Trixi.jl
src/solvers/dgsem/basis_lobatto_legendre.jl,LobattoLegendreBasis,tdstrc,"LobattoLegendreBasis{RealT <: Real, NNODES, VectorT <: AbstractVector{RealT}, InverseVandermondeLegendre <: AbstractMatrix{RealT}, BoundaryMatrix <: AbstractMatrix{RealT}, DerivativeMatrix <: AbstractMatrix{RealT}}",AbstractBasisSBP{RealT},false,false,6,"(((((LobattoLegendreBasis{RealT, NNODES, VectorT, InverseVandermondeLegendre, BoundaryMatrix, DerivativeMatrix} where DerivativeMatrix <: AbstractMatrix{RealT}) where BoundaryMatrix <: AbstractMatrix{RealT}) where InverseVandermondeLegendre <: AbstractMatrix{RealT}) where VectorT <: AbstractVector{RealT}) where NNODES) where RealT <: Real",(((((AbstractBasisSBP{RealT} where DerivativeMatrix) where BoundaryMatrix) where InverseVandermondeLegendre) where VectorT) where NNODES) where RealT,false,true,true,true,true,data/ta-info/all/Trixi.jl
src/solvers/dgsem/basis_lobatto_legendre.jl,LobattoLegendreMortarL2,tdstrc,"LobattoLegendreMortarL2{RealT <: Real, NNODES, ForwardMatrix <: AbstractMatrix{RealT}, ReverseMatrix <: AbstractMatrix{RealT}}",AbstractMortarL2{RealT},false,false,4,"(((LobattoLegendreMortarL2{RealT, NNODES, ForwardMatrix, ReverseMatrix} where ReverseMatrix <: AbstractMatrix{RealT}) where ForwardMatrix <: AbstractMatrix{RealT}) where NNODES) where RealT <: Real",(((AbstractMortarL2{RealT} where ReverseMatrix) where ForwardMatrix) where NNODES) where RealT,false,true,true,true,true,data/ta-info/all/Trixi.jl
src/solvers/dgsem/basis_lobatto_legendre.jl,LobattoLegendreAnalyzer,tdstrc,"LobattoLegendreAnalyzer{RealT <: Real, NNODES, VectorT <: AbstractVector{RealT}, Vandermonde <: AbstractMatrix{RealT}}",SolutionAnalyzer{RealT},false,false,4,"(((LobattoLegendreAnalyzer{RealT, NNODES, VectorT, Vandermonde} where Vandermonde <: AbstractMatrix{RealT}) where VectorT <: AbstractVector{RealT}) where NNODES) where RealT <: Real",(((SolutionAnalyzer{RealT} where Vandermonde) where VectorT) where NNODES) where RealT,false,true,true,true,true,data/ta-info/all/Trixi.jl
src/solvers/dgsem/basis_lobatto_legendre.jl,LobattoLegendreAdaptorL2,tdstrc,"LobattoLegendreAdaptorL2{RealT <: Real, NNODES, ForwardMatrix <: AbstractMatrix{RealT}, ReverseMatrix <: AbstractMatrix{RealT}}",AdaptorL2{RealT},false,false,4,"(((LobattoLegendreAdaptorL2{RealT, NNODES, ForwardMatrix, ReverseMatrix} where ReverseMatrix <: AbstractMatrix{RealT}) where ForwardMatrix <: AbstractMatrix{RealT}) where NNODES) where RealT <: Real",(((AdaptorL2{RealT} where ReverseMatrix) where ForwardMatrix) where NNODES) where RealT,false,true,true,true,true,data/ta-info/all/Trixi.jl
src/solvers/dgsem_unstructured/sort_boundary_conditions.jl,UnstructuredSortedBoundaryTypes,tdmtbl,"UnstructuredSortedBoundaryTypes{N, BCs <: NTuple{N, Any}}",Any,false,false,2,"(UnstructuredSortedBoundaryTypes{N, BCs} where BCs <: NTuple{N, Any}) where N",(Any where BCs) where N,false,true,true,true,true,data/ta-info/all/Trixi.jl
src/Core.jl,Spinglass,tdstrc,"Spinglass{LT, T, JT <: Union{AbstractVector{T}, Dict{KT, T} where KT}, HT <: Union{AbstractVector{T}, Dict{KT2, T} where KT2}}","AbstractSpinglass{LT, T}",false,false,4,"(((Spinglass{LT, T, JT, HT} where HT <: Union{AbstractVector{T}, Dict{KT2, T} where KT2}) where JT <: Union{AbstractVector{T}, Dict{KT, T} where KT}) where T) where LT","(((AbstractSpinglass{LT, T} where HT) where JT) where T) where LT",false,true,true,true,true,data/ta-info/all/TropicalTensors.jl
src/TropicalBlock.jl,TropicalMatrixBlock,tdstrc,"TropicalMatrixBlock{N, T, MT <: AbstractMatrix{T}}",PrimitiveBlock{N},false,false,3,"((TropicalMatrixBlock{N, T, MT} where MT <: AbstractMatrix{T}) where T) where N",((PrimitiveBlock{N} where MT) where T) where N,false,true,true,true,true,data/ta-info/all/TropicalYao.jl
src/highlevel.jl,TrustRegionResult,tdstrc,"TrustRegionResult{T <: Real, TX <: AbstractVector{T}, TFX}",Any,false,false,3,"((TrustRegionResult{T, TX, TFX} where TFX) where TX <: AbstractVector{T}) where T <: Real",((Any where TFX) where TX) where T,false,true,true,true,true,data/ta-info/all/TrustRegionMethods.jl
src/stats.jl,Skip,tdmtbl,"Skip{T, O <: OnlineStat{T}}",OnlineStat{T},false,false,2,"(Skip{T, O} where O <: OnlineStat{T}) where T",(OnlineStat{T} where O) where T,false,true,true,true,true,data/ta-info/all/TuringCallbacks.jl
src/stats.jl,Thin,tdmtbl,"Thin{T, O <: OnlineStat{T}}",OnlineStat{T},false,false,2,"(Thin{T, O} where O <: OnlineStat{T}) where T",(OnlineStat{T} where O) where T,false,true,true,true,true,data/ta-info/all/TuringCallbacks.jl
src/threadsearch.jl,ThreadBuffer,tdstrc,"ThreadBuffer{T, V <: AbstractVector{T}}",Any,false,false,2,"(ThreadBuffer{T, V} where V <: AbstractVector{T}) where T",(Any where V) where T,false,true,true,true,true,data/ta-info/all/Turmeric.jl
src/types.jl,Polynomial,tdstrc,"Polynomial{CoeffType, T <: Term{CoeffType}, V <: AbstractVector{T}}",AbstractPolynomial{CoeffType},false,false,3,"((Polynomial{CoeffType, T, V} where V <: AbstractVector{T}) where T <: Term{CoeffType}) where CoeffType",((AbstractPolynomial{CoeffType} where V) where T) where CoeffType,false,true,true,true,true,data/ta-info/all/TypedPolynomials.jl
test/test_module.jl,DefaultArray,tdstrc,"DefaultArray{T, N, A <: AbstractArray{T, N}}","AbstractArray{T, N}",false,false,3,"((DefaultArray{T, N, A} where A <: AbstractArray{T, N}) where N) where T","((AbstractArray{T, N} where A) where N) where T",false,true,true,true,true,data/ta-info/all/TypedSyntax.jl
src/DictTable.jl,DictTable,tdstrc,"DictTable{I, T <: NamedTuple, Data <: NamedTuple{<:Any, <:Tuple{Vararg{AbstractDictionary}}}, Inds <: AbstractIndices{I}}","AbstractDictionary{I, T}",false,false,4,"(((DictTable{I, T, Data, Inds} where Inds <: AbstractIndices{I}) where Data <: ((NamedTuple{var""##ANON_TV#4825"", var""##ANON_TV#4826""} where var""##ANON_TV#4825"" <: Any) where var""##ANON_TV#4826"" <: Tuple{Vararg{AbstractDictionary}})) where T <: NamedTuple) where I","(((AbstractDictionary{I, T} where Inds) where Data) where T) where I",false,true,true,true,true,data/ta-info/all/TypedTables.jl
src/Table.jl,Table,tdstrc,"Table{T <: NamedTuple, N, Data <: NamedTuple{<:Any, <:Tuple{Vararg{AbstractArray{<:Any, N}}}}}","AbstractArray{T, N}",false,false,3,"((Table{T, N, Data} where Data <: ((NamedTuple{var""##ANON_TV#4827"", var""##ANON_TV#4828""} where var""##ANON_TV#4827"" <: Any) where var""##ANON_TV#4828"" <: Tuple{Vararg{AbstractArray{var""##ANON_TV#4829"", N} where var""##ANON_TV#4829"" <: Any}})) where N) where T <: NamedTuple","((AbstractArray{T, N} where Data) where N) where T",false,true,true,true,true,data/ta-info/all/TypedTables.jl
src/umap_.jl,UMAP_,tdstrc,"UMAP_{S <: Real, M <: AbstractMatrix{S}, N <: AbstractMatrix{S}, D <: AbstractMatrix{S}, K <: AbstractMatrix{<:Integer}, I <: AbstractMatrix{S}}",Any,false,false,6,"(((((UMAP_{S, M, N, D, K, I} where I <: AbstractMatrix{S}) where K <: (AbstractMatrix{var""##ANON_TV#2783""} where var""##ANON_TV#2783"" <: Integer)) where D <: AbstractMatrix{S}) where N <: AbstractMatrix{S}) where M <: AbstractMatrix{S}) where S <: Real",(((((Any where I) where K) where D) where N) where M) where S,false,true,true,true,true,data/ta-info/all/UMAP.jl
src/iteration.jl,LazyTree,tdstrc,LazyTree{T <: NamedTuple},AbstractVector{LazyEvent{T}},false,false,1,LazyTree{T} where T <: NamedTuple,AbstractVector{LazyEvent{T}} where T,true,false,true,true,true,data/ta-info/all/UnROOT.jl
src/pm_basic.jl,AcousticReceiverGrid2D,tdstrc,AcousticReceiverGrid2D{T},"AbstractArray{BasicAcousticReceiver{T}, 2}",false,false,1,AcousticReceiverGrid2D{T} where T,"AbstractArray{BasicAcousticReceiver{T}, 2} where T",true,false,true,true,true,data/ta-info/all/UnderwaterAcoustics.jl
src/pm_basic.jl,AcousticReceiverGrid3D,tdstrc,AcousticReceiverGrid3D{T},"AbstractArray{BasicAcousticReceiver{T}, 3}",false,false,1,AcousticReceiverGrid3D{T} where T,"AbstractArray{BasicAcousticReceiver{T}, 3} where T",true,false,true,true,true,data/ta-info/all/UnderwaterAcoustics.jl
src/algorithms.jl,TransitionRateMatrix,tdstrc,"TransitionRateMatrix{E, T <: AbstractMatrix{E}}",AbstractRateMatrix{E},false,false,2,"(TransitionRateMatrix{E, T} where T <: AbstractMatrix{E}) where E",(AbstractRateMatrix{E} where T) where E,false,true,true,true,true,data/ta-info/all/Uniformization.jl
src/opaque.jl,OpaqueObjectArray,tdstrc,"OpaqueObjectArray{tp, N, BA <: AbstractArray{<:AbstractBlob, N}}","AbstractArray{OpaqueObject{tp}, N}",false,false,3,"((OpaqueObjectArray{tp, N, BA} where BA <: (AbstractArray{var""##ANON_TV#3785"", N} where var""##ANON_TV#3785"" <: AbstractBlob)) where N) where tp","((AbstractArray{OpaqueObject{tp}, N} where BA) where N) where tp",false,false,true,true,true,data/ta-info/all/UpROOT.jl
src/cholesky.jl,UpdatableCholesky,tdmtbl,"UpdatableCholesky{T, UT <: AbstractMatrix{T}}",Factorization{T},false,false,2,"(UpdatableCholesky{T, UT} where UT <: AbstractMatrix{T}) where T",(Factorization{T} where UT) where T,false,true,true,true,true,data/ta-info/all/UpdatableCholeskyFactorizations.jl
src/givensQ.jl,GivensQ,tdstrc,"GivensQ{T, QT <: AbstractVector{<:Givens{T}}}",Factorization{T},false,false,2,"(GivensQ{T, QT} where QT <: (AbstractVector{var""##ANON_TV#3467""} where var""##ANON_TV#3467"" <: Givens{T})) where T",(Factorization{T} where QT) where T,false,true,true,true,true,data/ta-info/all/UpdatableQRFactorizations.jl
src/givensQR.jl,GivensQR,tdstrc,"GivensQR{T, QT, RT <: AbstractMatrix{T}}",AbstractQR{T},false,false,3,"((GivensQR{T, QT, RT} where RT <: AbstractMatrix{T}) where QT) where T",((AbstractQR{T} where RT) where QT) where T,false,true,true,true,true,data/ta-info/all/UpdatableQRFactorizations.jl
src/updatableQR.jl,UpdatableGivensQR,tdmtbl,"UpdatableGivensQR{T, QFT, RFT <: AbstractMatrix{T}, QXT, PT}",AbstractQR{T},false,false,5,"((((UpdatableGivensQR{T, QFT, RFT, QXT, PT} where PT) where QXT) where RFT <: AbstractMatrix{T}) where QFT) where T",((((AbstractQR{T} where PT) where QXT) where RFT) where QFT) where T,false,true,true,true,true,data/ta-info/all/UpdatableQRFactorizations.jl
src/images.jl,AbstractFitsImage,tdabst,"AbstractFitsImage{F <: Number, T <: AbstractArray{F, 2}}",AbstractImage{F},false,false,2,"(AbstractFitsImage{F, T} where T <: AbstractArray{F, 2}) where F <: Number",(AbstractImage{F} where T) where F,false,true,true,true,true,data/ta-info/all/VIDA.jl
src/images.jl,EHTImage,tdstrc,"EHTImage{F, T <: AbstractArray{F, 2}}","AbstractFitsImage{F, T}",false,false,2,"(EHTImage{F, T} where T <: AbstractArray{F, 2}) where F","(AbstractFitsImage{F, T} where T) where F",false,true,true,true,true,data/ta-info/all/VIDA.jl
src/movies.jl,EHTMovie,tdstrc,"EHTMovie{F, T <: Interpolations.AbstractExtrapolation{F}}",AbstractMovie,false,false,2,"(EHTMovie{F, T} where T <: Interpolations.AbstractExtrapolation{F}) where F",(AbstractMovie where T) where F,false,true,true,true,true,data/ta-info/all/VIDA.jl
src/dirichlet.jl,ImageDirichlet,tdstrc,"ImageDirichlet{T, A <: AbstractMatrix{T}, S}",Dists.ContinuousMatrixDistribution,false,false,3,"((ImageDirichlet{T, A, S} where S) where A <: AbstractMatrix{T}) where T",((Dists.ContinuousMatrixDistribution where S) where A) where T,false,true,true,true,true,data/ta-info/all/VLBIImagePriors.jl
src/gmrf.jl,GaussMarkovRF,tdstrc,"GaussMarkovRF{T, M <: AbstractMatrix{T}, P, C, TDi}",Dists.ContinuousMatrixDistribution,false,false,5,"((((GaussMarkovRF{T, M, P, C, TDi} where TDi) where C) where P) where M <: AbstractMatrix{T}) where T",((((Dists.ContinuousMatrixDistribution where TDi) where C) where P) where M) where T,false,true,true,true,true,data/ta-info/all/VLBIImagePriors.jl
src/types.jl,VTKStructuredData,tdmtbl,"VTKStructuredData{TCoord, TArray <: Array{TCoord}, TPointData, TCellData}",AbstractVTKStructuredData,false,false,4,"(((VTKStructuredData{TCoord, TArray, TPointData, TCellData} where TCellData) where TPointData) where TArray <: Array{TCoord}) where TCoord",(((AbstractVTKStructuredData where TCellData) where TPointData) where TArray) where TCoord,false,true,true,true,true,data/ta-info/all/VTKDataTypes.jl
src/types.jl,VTKMultiblockData,tdmtbl,"VTKMultiblockData{N, TBlocks <: Tuple{Vararg{AbstractStaticVTKData, N}}}",AbstractVTKMultiblockData,false,false,2,"(VTKMultiblockData{N, TBlocks} where TBlocks <: Tuple{Vararg{AbstractStaticVTKData, N}}) where N",(AbstractVTKMultiblockData where TBlocks) where N,false,true,true,true,true,data/ta-info/all/VTKDataTypes.jl
src/named_tuple_dist.jl,NamedTupleDist,tdstrc,"NamedTupleDist{names, DT <: (NTuple{N, Distribution} where N), AT <: (NTuple{N, ValueShapes.ValueAccessor} where N), VT}","Distribution{NamedTupleVariate{names}, Continuous}",false,false,4,"(((NamedTupleDist{names, DT, AT, VT} where VT) where AT <: (NTuple{N, ValueShapes.ValueAccessor} where N)) where DT <: (NTuple{N, Distribution} where N)) where names","(((Distribution{NamedTupleVariate{names}, Continuous} where VT) where AT) where DT) where names",true,false,true,true,true,data/ta-info/all/ValueShapes.jl
src/named_tuple_shape.jl,ShapedAsNT,tdstrc,"ShapedAsNT{names, D <: AbstractVector{<:Real}, S <: NamedTupleShape{names}}",Any,false,false,3,"((ShapedAsNT{names, D, S} where S <: NamedTupleShape{names}) where D <: (AbstractVector{var""##ANON_TV#3600""} where var""##ANON_TV#3600"" <: Real)) where names",((Any where S) where D) where names,false,true,true,true,true,data/ta-info/all/ValueShapes.jl
src/named_tuple_shape.jl,ShapedAsNTArray,tdstrc,"ShapedAsNTArray{T, N, D <: AbstractArray{<:AbstractVector{<:Real}, N}, S <: NamedTupleShape}","AbstractArray{T, N}",false,false,4,"(((ShapedAsNTArray{T, N, D, S} where S <: NamedTupleShape) where D <: (AbstractArray{var""##ANON_TV#3601"", N} where var""##ANON_TV#3601"" <: (AbstractVector{var""##ANON_TV#3602""} where var""##ANON_TV#3602"" <: Real))) where N) where T","(((AbstractArray{T, N} where S) where D) where N) where T",false,true,true,true,true,data/ta-info/all/ValueShapes.jl
src/reshaped_dist.jl,ReshapedDist,tdstrc,"ReshapedDist{VF <: VariateForm, VS <: ValueSupport, D <: Distribution{Multivariate, VS}, S <: AbstractValueShape}","Distribution{VF, VS}",false,false,4,"(((ReshapedDist{VF, VS, D, S} where S <: AbstractValueShape) where D <: Distribution{Multivariate, VS}) where VS <: ValueSupport) where VF <: VariateForm","(((Distribution{VF, VS} where S) where D) where VS) where VF",false,true,true,true,true,data/ta-info/all/ValueShapes.jl
src/VectorBackedLists.jl,VectorBackedList,tdstrc,"VectorBackedList{T, S <: AbstractVector{T}}",Any,false,false,2,"(VectorBackedList{T, S} where S <: AbstractVector{T}) where T",(Any where S) where T,false,true,true,true,true,data/ta-info/all/VectorBackedLists.jl
src/VectorizationBase.jl,VecUnroll,tdstrc,"VecUnroll{N, W, T, V <: Union{NativeTypes, AbstractSIMD{W, T}}}","AbstractSIMD{W, T}",false,false,4,"(((VecUnroll{N, W, T, V} where V <: Union{NativeTypes, AbstractSIMD{W, T}}) where T) where W) where N","(((AbstractSIMD{W, T} where V) where T) where W) where N",false,true,true,true,true,data/ta-info/all/VectorizationBase.jl
src/cartesianvindex.jl,CartesianVIndex,tdstrc,"CartesianVIndex{N, T <: Tuple{Vararg{Union{Int, StaticInt, NullStep}, N}}}",Base.AbstractCartesianIndex{N},false,false,2,"(CartesianVIndex{N, T} where T <: Tuple{Vararg{Union{Int, StaticInt, NullStep}, N}}) where N",(Base.AbstractCartesianIndex{N} where T) where N,false,true,true,true,true,data/ta-info/all/VectorizationBase.jl
src/strided_pointers/cse_stridemultiples.jl,OffsetPrecalc,tdstrc,"OffsetPrecalc{T, N, C, B, R, X, M, P <: AbstractStridedPointer{T, N, C, B, R, X, M}, I}","AbstractStridedPointer{T, N, C, B, R, X, M}",false,false,9,"((((((((OffsetPrecalc{T, N, C, B, R, X, M, P, I} where I) where P <: AbstractStridedPointer{T, N, C, B, R, X, M}) where M) where X) where R) where B) where C) where N) where T","((((((((AbstractStridedPointer{T, N, C, B, R, X, M} where I) where P) where M) where X) where R) where B) where C) where N) where T",false,true,true,true,true,data/ta-info/all/VectorizationBase.jl
test/runtests.jl,SizedWrapper,tdstrc,"SizedWrapper{M, N, T, AT <: AbstractMatrix{T}}",AbstractMatrix{T},false,false,4,"(((SizedWrapper{M, N, T, AT} where AT <: AbstractMatrix{T}) where T) where N) where M",(((AbstractMatrix{T} where AT) where T) where N) where M,false,true,true,true,true,data/ta-info/all/VectorizationBase.jl
src/VertexSafeGraphs.jl,VSafeGraph,tdstrc,"VSafeGraph{T, G <: Graphs.AbstractGraph{T}}",Graphs.AbstractGraph{T},false,false,2,"(VSafeGraph{T, G} where G <: Graphs.AbstractGraph{T}) where T",(Graphs.AbstractGraph{T} where G) where T,false,true,true,true,true,data/ta-info/all/VertexSafeGraphs.jl
src/electric_field.jl,ExternalField,tdmtbl,"ExternalField{PT <: PoissonSolver, DT, TT, AT <: AbstractArray{DT}}",ElectricField,false,false,4,"(((ExternalField{PT, DT, TT, AT} where AT <: AbstractArray{DT}) where TT) where DT) where PT <: PoissonSolver",(((ElectricField where AT) where TT) where DT) where PT,false,true,true,true,true,data/ta-info/all/VlasovMethods.jl
src/vxlwise_const.jl,VoxelwiseConstant,tdstrc,"VoxelwiseConstant{K, AN <: AbsArrNumber{K}}",Any,false,false,2,"(VoxelwiseConstant{K, AN} where AN <: AbsArrNumber{K}) where K",(Any where AN) where K,false,true,true,true,true,data/ta-info/all/VoxelwiseConstantMapping.jl
src/layer.jl,Layer,tdstrc,"Layer{L <: AbstractNeuron, N <: Number, A <: AbstractArray{N, 1}, M <: Union{AbstractArray{N, 2}, Array{<:AbstractArray{N, 2}, 1}}}",AbstractLayer,false,false,4,"(((Layer{L, N, A, M} where M <: Union{AbstractArray{N, 2}, Array{var""##ANON_TV#4050"", 1} where var""##ANON_TV#4050"" <: AbstractArray{N, 2}}) where A <: AbstractArray{N, 1}) where N <: Number) where L <: AbstractNeuron",(((AbstractLayer where M) where A) where N) where L,false,true,true,true,true,data/ta-info/all/WaspNet.jl
src/Flow.jl,Flow,tdstrc,"Flow{D, T, Sf <: AbstractArray{T}, Vf <: AbstractArray{T}, Tf <: AbstractArray{T}}",Any,false,false,5,"((((Flow{D, T, Sf, Vf, Tf} where Tf <: AbstractArray{T}) where Vf <: AbstractArray{T}) where Sf <: AbstractArray{T}) where T) where D",((((Any where Tf) where Vf) where Sf) where T) where D,false,true,true,true,true,data/ta-info/all/WaterLily.jl
